BetaID,GroupCK,MeanCK,SDCK,GroupTR,MeanTR,SDTR,StudyID,Publication,Pubyear,Latitude,Longitude,MAPmean,MATmean,Rotation_cycles,SpeciesRichness,Duration,Longitude_Sub,MAPmean2_Sub,MATmean_Sub,LegumeNonlegume,AMnonAM,C3C4,Annual_Pere,Plant_stage,Rotation_cycles2,SpeciesRichness2,Duration2,Bulk_Rhizosphere,Soil_texture,Tillage,Straw_retention,Fertilizer,Primer,Variable,GroupCK,Xc,Sc,GroupTR,Xe,Se,Nc,Ne,RR,ViCK,ViTR,Vi,pHCK,pHTR,RRpH,SOCCK,SOCTR,RRSOC,TCCK,TCTR,RRTOC,TNCK,TNTR,RRTN,NO3CK,NO3TR,RRNO3,NH4CK,NH4TR,RRNH4,APCK,APTR,RRAP,AKCK,AKTR,RRAK,ANCK,ANTR,RRAN,YieldCK,YieldTR,RRYield
Fungi_42M,Fungi_42MNCK,563.3333333,280.8671097,Fungi_42MTR,594,216.374675,42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_42MNCK,563.3333333,280.8671097,Fungi_42MTR,594,216.374675,3,3,0.0530078,0.082860894,0.044230181,0.127091075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_42N,Fungi_42MNCK,563.3333333,280.8671097,Fungi_42NTR,1163.666667,436.0565713,42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_42MNCK,563.3333333,280.8671097,Fungi_42NTR,1163.666667,436.0565713,3,3,0.7254597,0.082860894,0.046806614,0.129667509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_42O,Fungi_42OPCK,298.6666667,54.50076452,Fungi_42OTR,858.6666667,72.50057471,42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_42OPCK,298.6666667,54.50076452,Fungi_42OTR,858.6666667,72.50057471,3,3,1.056052674,0.011099679,0.002376361,0.01347604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_42P,Fungi_42OPCK,298.6666667,54.50076452,Fungi_42PTR,1567.666667,167.8461597,42,"Hong et al., 2023",2023,18.383333,108.733333,1246.00008,25.508333,1.5,2,3,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C3,Perennial to Annual,Harvest,D1-3,R2,D1-5,Non_Rhizosphere,Coarse,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_42OPCK,298.6666667,54.50076452,Fungi_42PTR,1567.666667,167.8461597,3,3,1.658015469,0.011099679,0.00382115,0.014920829,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_54A,Fungi_54ACK,721.75,250.4986693,Fungi_54ATR,344.6666667,209.5086315,54,"Li et al., 2022 (a)",2022,35.66806,118.7125,820.9999695,12.375,10,4,10,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Legume to Non-legume,AM to nonAM,C3 to C4,Annual to Annual,Unknow,D5-10,R4,D6-10,Rhizosphere,Unknow,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_54ACK,721.75,250.4986693,Fungi_54ATR,344.6666667,209.5086315,6,6,-0.739101052,0.020076408,0.061582033,0.081658441,NA,NA,NA,0.487209302,0.271511628,-0.584688843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0784,0.01576,-1.604348843,261.63,95.57,-1.007072329,55.81,36.12,-0.435106336,NA,NA,NA
Fungi_57A,Fungi_57ACK,4822,1125.117105,Fungi_57BCK,5881.6,973.7845244,57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_57ACK,4822,1125.117105,Fungi_57BCK,5881.6,973.7845244,5,5,0.198640054,0.010888575,0.005482325,0.0163709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_57B,Fungi_57ATR,3158.6,2152.391066,Fungi_57BTR,2739.4,928.6796003,57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_57ATR,3158.6,2152.391066,Fungi_57BTR,2739.4,928.6796003,5,5,-0.142389973,0.092871636,0.022985339,0.115856974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_57C,Fungi_57CCK,4564.8,1028.82394,Fungi_57CTR,1958.4,515.1395927,57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_57CCK,4564.8,1028.82394,Fungi_57CTR,1958.4,515.1395927,5,5,-0.846246888,0.010159413,0.013838119,0.023997532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_57D,Fungi_57DCK,5668.8,1283.675855,Fungi_57DTR,2247.6,1017.100438,57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_57DCK,5668.8,1283.675855,Fungi_57DTR,2247.6,1017.100438,5,5,-0.925114475,0.010255539,0.040956198,0.051211736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_57E,Fungi_57ECK,5837.6,1196.527392,Fungi_57ETR,1969.8,858.925608,57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_57ECK,5837.6,1196.527392,Fungi_57ETR,1969.8,858.925608,5,5,-1.086387739,0.008402463,0.038027417,0.046429881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_57F,Fungi_57FCK,4656.6,335.022835,Fungi_57FTR,2435.8,482.3569218,57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_57FCK,4656.6,335.022835,Fungi_57FTR,2435.8,482.3569218,5,5,-0.648010323,0.00103524,0.007843028,0.008878268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_57G,Fungi_57GCK,3444.8,1166.292288,Fungi_57GTR,4374.6,1086.506006,57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_57GCK,3444.8,1166.292288,Fungi_57GTR,4374.6,1086.506006,5,5,0.238949239,0.022925392,0.012337227,0.03526262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_57H,Fungi_57HCK,5006.4,852.5903471,Fungi_57HTR,3077.2,997.854298,57,"Li et al., 2024 (b)",2024,46,126.63333,533.0000153,4.158333302,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Unknow,D1,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_57HCK,5006.4,852.5903471,Fungi_57HTR,3077.2,997.854298,5,5,-0.486697001,0.005800424,0.021030656,0.026831079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_63A,Fungi_63ACK,15,5.61248608,Fungi_63ATR,19.8,17.64086166,63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Rhizosphere,Unknow,Tillage,No_retention,No_Fertilizer,ITS2,Plant_Pathogen,Fungi_63ACK,15,5.61248608,Fungi_63ATR,19.8,17.64086166,5,5,0.277631737,0.028,0.15875931,0.18675931,6.064285714,6.083333333,0.003136028,2.908141742,2.425648597,-0.181415349,NA,NA,NA,0.159341772,0.131544304,-0.1917077,NA,NA,NA,NA,NA,NA,20.86956522,20.65217391,-0.0104713,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_63B,Fungi_63BCK,3.8,3.1144823,Fungi_63BTR,7.6,5.983310121,63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Rhizosphere,Unknow,Tillage,No_retention,Fertilizer,ITS2,Plant_Pathogen,Fungi_63BCK,3.8,3.1144823,Fungi_63BTR,7.6,5.983310121,5,5,0.693147181,0.13434903,0.123961219,0.258310249,5.873809524,6.138095238,0.044011067,2.591752795,2.864638262,0.10010768,NA,NA,NA,0.151063291,0.165417722,0.090775025,NA,NA,NA,NA,NA,NA,61.84782609,51.08695652,-0.191147739,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_63C,Fungi_63CCK,1.8,1.303840481,Fungi_63CTR,2.4,1.949358869,63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Rhizosphere,Unknow,Tillage,Retention,Fertilizer,ITS2,Plant_Pathogen,Fungi_63CCK,1.8,1.303840481,Fungi_63CTR,2.4,1.949358869,5,5,0.287682072,0.104938272,0.131944444,0.236882716,5.71031746,5.753174603,0.007477188,3.393271462,3.150706602,-0.074167743,NA,NA,NA,0.182278481,0.178329114,-0.021904835,NA,NA,NA,NA,NA,NA,83.80434783,42.5,-0.678980814,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_63D,Fungi_63DCK,24.6,11.14899099,Fungi_63DTR,38,16.95582496,63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Non_Rhizosphere,Unknow,Tillage,No_retention,No_Fertilizer,ITS2,Plant_Pathogen,Fungi_63DCK,24.6,11.14899099,Fungi_63DTR,38,16.95582496,5,5,0.434839717,0.041080045,0.039819945,0.08089999,6.064,6.084,0.003292726,2.90487239,2.421113689,-0.182161825,NA,NA,NA,0.15938,0.1314,-0.193045182,1.471,0.963,-0.423644309,6.813,7.285,0.066984888,21.33426942,21.12528223,-0.00984414,150.7584553,133.2237641,-0.123648771,NA,NA,NA,NA,NA,NA
Fungi_63E,Fungi_63ECK,15,6.782329983,Fungi_63ETR,13.2,7.661592524,63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Non_Rhizosphere,Unknow,Tillage,No_retention,Fertilizer,ITS2,Plant_Pathogen,Fungi_63ECK,15,6.782329983,Fungi_63ETR,13.2,7.661592524,5,5,-0.127833372,0.040888889,0.067378329,0.108267218,5.872,6.136,0.043977773,2.588167053,2.863109049,0.100958191,NA,NA,NA,0.1511,0.16544,0.090666722,3.3,5.295,0.472840511,7.411,8.405,0.125861384,61.98227838,50.98069225,-0.195401534,131.146194,135.6337453,0.033645518,NA,NA,NA,NA,NA,NA
Fungi_63F,Fungi_63FCK,2.8,2.28035085,Fungi_63FTR,5.6,2.607680962,63,"Liu et al., 2024 (a)",2024,47.45,126.68333,513.9999847,2.291666508,10,2,10,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Unknow,D5-10,R2,D6-10,Non_Rhizosphere,Unknow,Tillage,Retention,Fertilizer,ITS2,Plant_Pathogen,Fungi_63FCK,2.8,2.28035085,Fungi_63FTR,5.6,2.607680962,5,5,0.693147181,0.132653061,0.043367347,0.176020408,5.708,5.752,0.007678921,3.390951276,3.150812065,-0.073450276,NA,NA,NA,0.18242,0.17842,-0.022171399,3.686,5.859,0.463437081,7.8,5.957,-0.269556735,83.9259336,42.72986046,-0.675036683,166.2155765,146.5202124,-0.126122212,NA,NA,NA,NA,NA,NA
Fungi_66A,Fungi_66ABCK,104.6666667,98.51057473,Fungi_66ATR,308.6666667,259.2784861,66,"Liu et al., 2023 (a)",2019,50.25333,127.46111,549,0.708333373,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C3,Annual to Perennial,Harvest,D1,R2,D1-5,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_66ABCK,104.6666667,98.51057473,Fungi_66ATR,308.6666667,259.2784861,3,3,1.081481249,0.29527567,0.235197253,0.530472924,9.378947368,9.905263158,0.054598712,0.592,0.538,-0.095648075,NA,NA,NA,0.064,0.063,-0.015748357,NA,NA,NA,NA,NA,NA,49.6,51.2,0.031748698,NA,NA,NA,NA,NA,NA,6750,6100,-0.101253734
Fungi_66B,Fungi_66ABCK,104.6666667,98.51057473,Fungi_66BTR,94.33333333,45.74203027,66,"Liu et al., 2023 (a)",2019,50.25333,127.46111,549,0.708333373,1,2,2,LongitudeDa0,MAPXy600,MATXy8,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Harvest,D1,R2,D1-5,Non_Rhizosphere,Fine,Tillage,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_66ABCK,104.6666667,98.51057473,Fungi_66BTR,94.33333333,45.74203027,3,3,-0.103946089,0.29527567,0.078375307,0.373650978,9.378947368,9.8,0.04391485,0.592,0.526,-0.118205422,NA,NA,NA,0.064,0.063,-0.015748357,NA,NA,NA,NA,NA,NA,49.6,52.1,0.049174115,NA,NA,NA,NA,NA,NA,6750,5300,-0.241835684
Fungi_67A,Fungi_67ACK,1781.416667,214.2651112,Fungi_67ATR,2475.75,884.4211384,67,"Liu et al., 2019 (b)",2019,50.25333,127.46111,549,0.708333373,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_67ACK,1781.416667,214.2651112,Fungi_67ATR,2475.75,884.4211384,12,12,0.329134452,0.001205565,0.010634655,0.01184022,4.61,5.02,0.085202077,NA,NA,NA,1.846,1.865,0.010239917,0.137,0.174,0.239074373,6.62,5.91,-0.113449539,122.14,114.63,-0.063458378,15.67,23.54,0.406953045,122.15,201.17,0.498900524,176.82,215.65,0.198524457,NA,NA,NA
Fungi_67B,Fungi_67BCK,3341.5,2054.143772,Fungi_67BTR,2868.416667,875.9955851,67,"Liu et al., 2019 (b)",2019,50.25333,127.46111,549,0.708333373,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D1-3,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_67BCK,3341.5,2054.143772,Fungi_67BTR,2868.416667,875.9955851,12,12,-0.152659614,0.031491801,0.007772095,0.039263896,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fungi_69A,Fungi_69ACK,654.6666667,291.7984464,Fungi_69ATR,335,85.80792504,69,"Liu et al., 2022",2022,36.59083,117.38167,708.9999847,12.60000038,2,2,4,LongitudeDa0,MAP600Dao1200,MAT8Dao15,Non-legume to Non-legume,AM to AM,C3 to C4,Perennial to Annual,Harvest,D1-3,R2,D1-5,Rhizosphere,Unknow,Unknow,Unknow,No_Fertilizer,ITS1,Plant_Pathogen,Fungi_69ACK,654.6666667,291.7984464,Fungi_69ATR,335,85.80792504,3,3,-0.669995668,0.066222297,0.021869756,0.088092052,6.67,8.08,0.191772013,1.062645012,1.106148492,0.04012306,NA,NA,NA,NA,NA,NA,49.53,95.55,0.657071124,43.58,62.27,0.356881439,92.19,73.28,-0.229563944,154.12,220.19,0.35675929,NA,NA,NA,NA,NA,NA
Fungi_70A,Fungi_70ACK,1480,476.9559728,Fungi_70ATR,967,NA,70,"Liu et al., 2024 (b)",2024,24.3,102.63333,900,16.13333321,14,2,14,LongitudeDa0,MAP600Dao1200,MATDy15,Non-legume to Non-legume,AM to nonAM,C3 to C3,Annual to Annual,Harvest,D10,R2,D11-20,Non_Rhizosphere,Coarse,Unknow,No_retention,Fertilizer,ITS1,Plant_Pathogen,Fungi_70ACK,1480,476.9559728,Fungi_70ATR,967,96.7,9,9,-0.425598871,0.011539597,0.001111111,0.012650708,6.77,6.4,-0.056203097,0.525,0.631,0.1839076,NA,NA,NA,0.068,0.085,0.223143551,NA,NA,NA,NA,NA,NA,97.8,92.6,-0.054635435,148,156,0.052643733,51.1,67.6,0.279823486,1905,2655,0.331962646
Fungi_75A,Fungi_75ACK,1969.5,402.4868528,Fungi_75ATR,3033.5,1421.46931,75,"Liu et al., 2020 (b)",2020,50.25333,127.46111,549,0.708333373,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D1-3,R2,D1-5,Non_Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_75ACK,1969.5,402.4868528,Fungi_75ATR,3033.5,1421.46931,4,4,0.431937365,0.010440744,0.054894266,0.06533501,4.69,5.01,0.066003333,NA,NA,NA,1.878,1.859,-0.010168672,0.124,0.158,0.242313467,NA,NA,NA,NA,NA,NA,16.27,23.43,0.364694331,122.6,249.2,0.709328763,172.2,206.9,0.183578993,NA,NA,NA
Fungi_75B,Fungi_75BCK,5041.5,1197.619444,Fungi_75BTR,3478.25,901.4966722,75,"Liu et al., 2020 (b)",2020,50.25333,127.46111,549,0.708333373,2,2,4,LongitudeDa0,MAPXy600,MATXy8,Legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Reproductive stage,D1-3,R2,D1-5,Rhizosphere,Medium,Unknow,Unknow,Unknow,ITS1,Plant_Pathogen,Fungi_75BCK,5041.5,1197.619444,Fungi_75BTR,3478.25,901.4966722,4,4,-0.371174363,0.014107763,0.016793711,0.030901474,4.69,5.01,0.066003333,NA,NA,NA,1.878,1.859,-0.010168672,0.124,0.158,0.242313467,NA,NA,NA,NA,NA,NA,16.27,23.43,0.364694331,122.6,249.2,0.709328763,172.2,206.9,0.183578993,NA,NA,NA
Fungi_79A,Fungi_79ACK,775.4,688.7229487,Fungi_79ATR,1224.833333,354.7734019,79,"Ma et al., 2022",2022,30.07024,103.0901,1614.999939,16.98333359,6,2,6,LongitudeDa0,MAPDy1200,MATDy15,Non-legume to Non-legume,AM to AM,C3 to C4,Annual to Annual,Vegetative stage,D5-10,R2,D6-10,Rhizosphere,Medium,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_79ACK,775.4,688.7229487,Fungi_79ATR,1224.833333,354.7734019,6,6,0.457181034,0.131488044,0.013982887,0.145470931,4.511627907,4.372093023,-0.031416196,1.751083483,1.619752222,-0.077961541,NA,NA,NA,0.190697674,0.202325581,0.059188871,159.7560976,154.8780488,-0.031010237,170.9302326,196.5116279,0.139466128,137.962963,101.8518519,-0.30346594,336.1111111,236.1111111,-0.353139289,NA,NA,NA,12657.34266,26923.07692,0.754746303
Fungi_85A,Fungi_85ABCCK,778.6666667,781.1121985,Fungi_85ATR,983.5,1097.020966,85,"Neupane et al., 2021",2021,40.91667,-90.71667,951,10.22499943,4.333333333,2,13,LongitudeXy0,MAP600Dao1200,MAT8Dao15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D3-5,R2,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_85ABCCK,778.6666667,781.1121985,Fungi_85ATR,983.5,1097.020966,12,12,0.233534583,0.0838576,0.103681168,0.187538768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5614,5010,-0.113827563
Fungi_85B,Fungi_85ABCCK,778.6666667,781.1121985,Fungi_85BTR,148.4,162.6877377,85,"Neupane et al., 2021",2021,40.91667,-90.71667,951,10.22499943,6.5,2,13,LongitudeXy0,MAP600Dao1200,MAT8Dao15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D5-10,R2,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_85ABCCK,778.6666667,781.1121985,Fungi_85BTR,148.4,162.6877377,12,12,-1.657671725,0.0838576,0.100152223,0.184009822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5614,4803,-0.156022755
Fungi_85C,Fungi_85ABCCK,778.6666667,781.1121985,Fungi_85CTR,1710,1907.774096,85,"Neupane et al., 2021",2021,40.91667,-90.71667,951,10.22499943,4.333333333,2,13,LongitudeXy0,MAP600Dao1200,MAT8Dao15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D3-5,R2,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_85ABCCK,778.6666667,781.1121985,Fungi_85CTR,1710,1907.774096,12,12,0.786665594,0.0838576,0.10372428,0.187581879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5614,4719,-0.173666565
Fungi_85D,Fungi_85DEFCK,4285.75,975.884001,Fungi_85DTR,7744,NA,85,"Neupane et al., 2021",2021,40.08333,-88.21667,1012.999969,11.29166698,4.333333333,2,13,LongitudeXy0,MAP600Dao1200,MAT8Dao15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D3-5,R2,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_85DEFCK,4285.75,975.884001,Fungi_85DTR,7744,774.4,12,12,0.591622784,0.004320773,0.000833333,0.005154107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5256,4802,-0.090337783
Fungi_85G,Fungi_85GHICK,1296,565.6854249,Fungi_85GTR,1242.25,790.9948904,85,"Neupane et al., 2021",2021,40.91667,-90.71667,951,10.22499943,4.333333333,2,13,LongitudeXy0,MAP600Dao1200,MAT8Dao15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D3-5,R2,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_85GHICK,1296,565.6854249,Fungi_85GTR,1242.25,790.9948904,12,12,-0.042358346,0.015876645,0.033786881,0.049663526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5614,5010,-0.113827563
Fungi_85H,Fungi_85GHICK,1296,565.6854249,Fungi_85HTR,961,479.8166316,85,"Neupane et al., 2021",2021,40.91667,-90.71667,951,10.22499943,6.5,2,13,LongitudeXy0,MAP600Dao1200,MAT8Dao15,Non-legume to Legume,AM to AM,C4 to C3,Annual to Annual,Vegetative stage,D5-10,R2,D11-20,Non_Rhizosphere,Medium,Unknow,Unknow,Fertilizer,ITS1,Plant_Pathogen,Fungi_85GHICK,1296,565.6854249,Fungi_85HTR,961,479.8166316,12,12,-0.299063468,0.015876645,0.020774117,0.036650762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5614,4803,-0.156022755
